date,branch,revenue,transactions,complaints,atm_uptime_percent,staff_count,fraud_flags,revenue_change_pct,alert_summary
2027-07-05,Branch_5,112807.91,3701,28,90.16,10,0,-10.92,ATM downtime increased
2027-07-12,Branch_5,93878.39,4071,29,97.05,17,1,-16.78,Potential fraud detected
2027-07-19,Branch_5,90843.37,1435,26,89.68,30,0,-3.23,ATM downtime increased
2027-07-26,Branch_5,129834.02,3490,25,99.75,11,0,42.92,No significant issues
2027-08-02,Branch_5,133928.62,1795,49,91.0,22,0,3.15,Spike in customer complaints; ATM downtime increased
2027-08-09,Branch_5,138137.63,1241,35,96.12,38,0,3.14,Spike in customer complaints
2027-08-16,Branch_5,147053.37,1715,35,95.42,13,0,6.45,Spike in customer complaints
2027-08-23,Branch_5,88995.21,1814,1,95.54,46,0,-39.48,Significant revenue drop
2027-08-30,Branch_5,122225.14,3539,32,97.67,25,0,37.34,Spike in customer complaints
2027-09-06,Branch_5,141315.99,1702,23,94.53,11,1,15.62,Potential fraud detected
2027-09-13,Branch_5,112221.2,2623,22,94.46,39,0,-20.59,Significant revenue drop
2027-09-20,Branch_5,121595.1,1786,12,98.26,44,0,8.35,No significant issues
2027-09-27,Branch_5,143605.51,1802,38,96.17,12,0,18.1,Spike in customer complaints
2027-10-04,Branch_5,134379.88,4678,12,99.81,17,1,-6.42,Potential fraud detected
2027-10-11,Branch_5,101135.44,4298,22,94.49,21,0,-24.74,Significant revenue drop
2027-10-18,Branch_5,128043.09,4388,1,93.67,10,0,26.61,No significant issues
2027-10-25,Branch_5,62907.54,3827,24,92.09,34,0,-50.87,Significant revenue drop
2027-11-01,Branch_5,143384.43,4562,5,93.18,45,0,127.93,No significant issues
2027-11-08,Branch_5,142307.79,3181,25,98.65,21,0,-0.75,No significant issues
2027-11-15,Branch_5,146713.53,4016,48,93.35,28,0,3.1,Spike in customer complaints
2027-11-22,Branch_5,55168.85,3328,15,89.11,49,0,-62.4,Significant revenue drop; ATM downtime increased
2027-11-29,Branch_5,56615.2,2210,41,91.44,23,0,2.62,Spike in customer complaints; ATM downtime increased
2027-12-06,Branch_5,109456.1,1166,38,95.48,13,0,93.33,Spike in customer complaints
2027-12-13,Branch_5,148635.19,4467,37,97.48,28,0,35.79,Spike in customer complaints
2027-12-20,Branch_5,82445.71,2937,1,96.15,30,0,-44.53,Significant revenue drop
2027-12-27,Branch_5,116418.77,1441,13,90.18,45,0,41.21,ATM downtime increased
2028-01-03,Branch_5,91016.79,2614,18,94.66,45,0,-21.82,Significant revenue drop
2028-01-10,Branch_5,140311.39,4495,15,92.97,35,0,54.16,No significant issues
2028-01-17,Branch_5,107683.14,4110,11,97.52,28,0,-23.25,Significant revenue drop
2028-01-24,Branch_5,141981.94,4398,16,96.32,33,1,31.85,Potential fraud detected
2028-01-31,Branch_5,128062.34,4308,15,90.92,14,0,-9.8,ATM downtime increased
2028-02-07,Branch_5,145258.67,4354,16,90.89,16,0,13.43,ATM downtime increased
2028-02-14,Branch_5,52361.94,2682,14,99.68,34,0,-63.95,Significant revenue drop
2028-02-21,Branch_5,127526.24,3419,46,92.42,42,0,143.55,Spike in customer complaints
2028-02-28,Branch_5,145342.92,3663,10,92.21,28,0,13.97,No significant issues
2028-03-06,Branch_5,133655.79,1195,2,98.13,40,0,-8.04,No significant issues
2028-03-13,Branch_5,66627.73,4496,24,91.07,49,0,-50.15,Significant revenue drop; ATM downtime increased
2028-03-20,Branch_5,129441.28,1799,3,96.53,13,0,94.28,No significant issues
2028-03-27,Branch_5,89991.77,2701,22,95.04,15,0,-30.48,Significant revenue drop
2028-04-03,Branch_5,118375.18,1372,37,95.64,38,1,31.54,Spike in customer complaints; Potential fraud detected
2028-04-10,Branch_5,149714.57,2479,1,93.95,50,0,26.47,No significant issues
2028-04-17,Branch_5,137462.17,3801,8,91.78,18,0,-8.18,ATM downtime increased
2028-04-24,Branch_5,111284.65,2781,13,90.52,13,0,-19.04,ATM downtime increased
2028-05-01,Branch_5,111305.54,4276,29,99.58,33,0,0.02,No significant issues
2028-05-08,Branch_5,108340.19,2181,25,98.6,48,0,-2.66,No significant issues
2028-05-15,Branch_5,67707.53,4430,44,93.64,40,0,-37.5,Significant revenue drop; Spike in customer complaints
2028-05-22,Branch_5,115179.93,1276,1,90.35,30,0,70.11,ATM downtime increased
2028-05-29,Branch_5,126569.08,2405,34,94.34,46,0,9.89,Spike in customer complaints
2028-06-05,Branch_5,89937.83,4275,17,96.3,28,0,-28.94,Significant revenue drop
2028-06-12,Branch_5,59114.18,1160,44,89.5,28,0,-34.27,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2028-06-19,Branch_5,53957.15,3993,18,91.15,20,1,-8.72,ATM downtime increased; Potential fraud detected
2028-06-26,Branch_5,140097.48,4077,5,95.21,21,0,159.65,No significant issues
2028-07-03,Branch_5,103155.7,2555,2,98.51,49,0,-26.37,Significant revenue drop
2028-07-10,Branch_5,81061.85,1250,11,94.08,27,0,-21.42,Significant revenue drop
2028-07-17,Branch_5,76161.31,4469,1,91.15,30,0,-6.05,ATM downtime increased
2028-07-24,Branch_5,71479.85,3867,26,90.2,12,0,-6.15,ATM downtime increased
2028-07-31,Branch_5,137950.39,4062,46,90.7,18,0,92.99,Spike in customer complaints; ATM downtime increased
2028-08-07,Branch_5,135851.7,4766,44,90.82,49,0,-1.52,Spike in customer complaints; ATM downtime increased
2028-08-14,Branch_5,98860.86,2017,18,97.22,30,0,-27.23,Significant revenue drop
2028-08-21,Branch_5,63352.25,3724,9,91.31,22,0,-35.92,Significant revenue drop; ATM downtime increased
2028-08-28,Branch_5,53032.74,1595,32,95.78,38,0,-16.29,Spike in customer complaints
2028-09-04,Branch_5,108986.11,4568,22,95.2,12,0,105.51,No significant issues
2028-09-11,Branch_5,90884.52,4235,23,98.38,33,0,-16.61,No significant issues
2028-09-18,Branch_5,102285.32,4684,11,90.6,33,0,12.54,ATM downtime increased
2028-09-25,Branch_5,143912.09,1462,18,95.75,16,0,40.7,No significant issues
2028-10-02,Branch_5,85728.85,3127,49,92.85,47,0,-40.43,Significant revenue drop; Spike in customer complaints
2028-10-09,Branch_5,132300.1,4537,6,92.34,23,0,54.32,No significant issues
2028-10-16,Branch_5,76831.06,3926,7,95.82,39,0,-41.93,Significant revenue drop
2028-10-23,Branch_5,129497.09,1211,21,96.42,32,0,68.55,No significant issues
2028-10-30,Branch_5,58689.16,3833,41,97.22,21,0,-54.68,Significant revenue drop; Spike in customer complaints
2028-11-06,Branch_5,109368.61,1572,34,89.63,31,0,86.35,Spike in customer complaints; ATM downtime increased
2028-11-13,Branch_5,64004.06,3214,11,91.94,31,0,-41.48,Significant revenue drop; ATM downtime increased
2028-11-20,Branch_5,126599.25,4581,18,96.5,31,0,97.8,No significant issues
2028-11-27,Branch_5,51350.05,4190,5,95.73,20,0,-59.44,Significant revenue drop
2028-12-04,Branch_5,89121.16,2524,7,90.23,30,0,73.56,ATM downtime increased
2028-12-11,Branch_5,118465.68,1855,37,93.1,12,1,32.93,Spike in customer complaints; Potential fraud detected
2028-12-18,Branch_5,66273.0,2305,41,94.2,21,0,-44.06,Significant revenue drop; Spike in customer complaints
2028-12-25,Branch_5,107641.98,3102,12,90.71,14,0,62.42,ATM downtime increased
2029-01-01,Branch_5,59541.71,1673,26,99.03,23,0,-44.69,Significant revenue drop
2029-01-08,Branch_5,143726.97,4986,21,96.16,21,0,141.39,No significant issues
2029-01-15,Branch_5,71278.06,3179,3,90.42,18,0,-50.41,Significant revenue drop; ATM downtime increased
2029-01-22,Branch_5,58048.56,4872,14,89.25,20,0,-18.56,ATM downtime increased
2029-01-29,Branch_5,140867.76,4759,19,91.94,18,0,142.67,ATM downtime increased
2029-02-05,Branch_5,111766.74,1335,8,89.54,18,0,-20.66,Significant revenue drop; ATM downtime increased
2029-02-12,Branch_5,59874.34,4467,21,91.84,27,0,-46.43,Significant revenue drop; ATM downtime increased
2029-02-19,Branch_5,51923.62,1948,33,96.1,10,0,-13.28,Spike in customer complaints
2029-02-26,Branch_5,67274.86,1367,42,99.21,38,0,29.57,Spike in customer complaints
2029-03-05,Branch_5,127911.52,2143,30,91.77,47,0,90.13,ATM downtime increased
2029-03-12,Branch_5,131531.62,4673,19,97.46,20,0,2.83,No significant issues
2029-03-19,Branch_5,84649.16,1367,21,92.39,45,0,-35.64,Significant revenue drop
2029-03-26,Branch_5,128911.79,4028,16,96.89,21,0,52.29,No significant issues
2029-04-02,Branch_5,126121.63,2921,48,94.24,26,1,-2.16,Spike in customer complaints; Potential fraud detected
2029-04-09,Branch_5,85249.04,1330,19,96.6,47,1,-32.41,Significant revenue drop; Potential fraud detected
2029-04-16,Branch_5,78258.67,3909,30,97.29,48,0,-8.2,No significant issues
2029-04-23,Branch_5,56767.21,3692,37,89.72,47,0,-27.46,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2029-04-30,Branch_5,64615.01,1352,26,98.24,22,0,13.82,No significant issues
2029-05-07,Branch_5,70035.94,3610,34,99.1,13,0,8.39,Spike in customer complaints
2029-05-14,Branch_5,99838.49,3146,23,97.88,15,0,42.55,No significant issues
2029-05-21,Branch_5,64639.06,1985,12,92.49,41,0,-35.26,Significant revenue drop
2029-05-28,Branch_5,138108.97,3637,21,94.45,15,0,113.66,No significant issues
2029-06-04,Branch_5,95785.24,3894,21,96.48,13,0,-30.65,Significant revenue drop
2029-06-11,Branch_5,88885.31,3346,46,91.38,34,0,-7.2,Spike in customer complaints; ATM downtime increased
2029-06-18,Branch_5,60078.0,2098,21,93.64,20,0,-32.41,Significant revenue drop
2029-06-25,Branch_5,121861.21,4973,44,95.52,34,1,102.84,Spike in customer complaints; Potential fraud detected
2029-07-02,Branch_5,106741.28,1244,31,95.41,39,0,-12.41,Spike in customer complaints
2029-07-09,Branch_5,61508.11,4507,7,94.53,43,0,-42.38,Significant revenue drop
2029-07-16,Branch_5,118796.49,3105,7,96.78,37,0,93.14,No significant issues
2029-07-23,Branch_5,131835.31,3140,30,89.88,47,0,10.98,ATM downtime increased
2029-07-30,Branch_5,124927.38,4242,5,91.4,50,0,-5.24,ATM downtime increased
2029-08-06,Branch_5,121801.51,4105,37,92.44,20,0,-2.5,Spike in customer complaints
2029-08-13,Branch_5,89287.84,4954,2,93.86,30,0,-26.69,Significant revenue drop
2029-08-20,Branch_5,67959.79,2469,5,99.21,10,0,-23.89,Significant revenue drop
2029-08-27,Branch_5,89791.43,3433,18,97.54,24,0,32.12,No significant issues
2029-09-03,Branch_5,96756.23,1460,33,90.17,27,0,7.76,Spike in customer complaints; ATM downtime increased
2029-09-10,Branch_5,83794.6,3583,11,91.79,44,0,-13.4,ATM downtime increased
2029-09-17,Branch_5,110629.42,3382,35,98.84,34,0,32.02,Spike in customer complaints
2029-09-24,Branch_5,139783.22,3975,41,99.06,50,0,26.35,Spike in customer complaints
2029-10-01,Branch_5,85924.31,1653,44,96.9,39,0,-38.53,Significant revenue drop; Spike in customer complaints
2029-10-08,Branch_5,75560.51,4256,21,93.69,45,0,-12.06,No significant issues
2029-10-15,Branch_5,76693.77,2298,11,89.25,13,0,1.5,ATM downtime increased
2029-10-22,Branch_5,149674.76,3423,29,90.52,32,0,95.16,ATM downtime increased
2029-10-29,Branch_5,141323.64,1196,21,95.4,32,1,-5.58,Potential fraud detected
2029-11-05,Branch_5,125125.03,3115,12,96.09,25,0,-11.46,No significant issues
2029-11-12,Branch_5,140705.37,2730,7,90.22,15,0,12.45,ATM downtime increased
2029-11-19,Branch_5,73719.17,3477,23,95.63,34,0,-47.61,Significant revenue drop
2029-11-26,Branch_5,75810.89,3573,33,95.03,33,0,2.84,Spike in customer complaints
2029-12-03,Branch_5,64608.41,1512,41,91.18,35,0,-14.78,Spike in customer complaints; ATM downtime increased
2029-12-10,Branch_5,83227.6,1396,45,94.51,50,0,28.82,Spike in customer complaints
2029-12-17,Branch_5,127902.81,2566,40,93.57,28,0,53.68,Spike in customer complaints
2029-12-24,Branch_5,50745.8,2861,33,94.61,22,0,-60.32,Significant revenue drop; Spike in customer complaints
2029-12-31,Branch_5,94882.12,3665,3,91.54,44,0,86.98,ATM downtime increased
2030-01-07,Branch_5,78303.94,3681,27,91.08,41,0,-17.47,ATM downtime increased
2030-01-14,Branch_5,68157.86,4765,10,90.93,40,0,-12.96,ATM downtime increased
2030-01-21,Branch_5,107326.27,4417,10,92.68,13,0,57.47,No significant issues
2030-01-28,Branch_5,62120.22,3827,2,89.46,47,0,-42.12,Significant revenue drop; ATM downtime increased
2030-02-04,Branch_5,91846.98,4346,22,94.01,12,0,47.85,No significant issues
2030-02-11,Branch_5,114144.53,2683,32,99.75,14,0,24.28,Spike in customer complaints
2030-02-18,Branch_5,111271.53,3955,42,91.49,22,0,-2.52,Spike in customer complaints; ATM downtime increased
2030-02-25,Branch_5,53544.47,4996,13,94.2,29,0,-51.88,Significant revenue drop
2030-03-04,Branch_5,68361.65,3009,20,90.47,49,0,27.67,ATM downtime increased
2030-03-11,Branch_5,76450.78,2656,46,92.47,16,0,11.83,Spike in customer complaints
2030-03-18,Branch_5,65947.6,3479,30,97.44,46,1,-13.74,Potential fraud detected
2030-03-25,Branch_5,56752.85,4925,34,98.28,20,0,-13.94,Spike in customer complaints
2030-04-01,Branch_5,66799.14,4973,48,93.01,33,0,17.7,Spike in customer complaints
2030-04-08,Branch_5,60254.35,1875,12,96.19,48,0,-9.8,No significant issues
2030-04-15,Branch_5,68110.79,3446,24,95.68,19,1,13.04,Potential fraud detected
2030-04-22,Branch_5,140535.27,1706,45,89.15,23,0,106.33,Spike in customer complaints; ATM downtime increased
2030-04-29,Branch_5,145182.79,1514,38,93.12,12,0,3.31,Spike in customer complaints
2030-05-06,Branch_5,103330.95,1701,21,98.61,42,0,-28.83,Significant revenue drop
2030-05-13,Branch_5,102139.75,4630,2,91.77,45,0,-1.15,ATM downtime increased
2030-05-20,Branch_5,60390.23,1997,38,91.5,42,0,-40.87,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2030-05-27,Branch_5,145955.82,3009,18,98.19,49,0,141.69,No significant issues
2030-06-03,Branch_5,93029.23,3762,28,91.87,34,1,-36.26,Significant revenue drop; ATM downtime increased; Potential fraud detected
2030-06-10,Branch_5,87953.31,4599,6,95.07,19,1,-5.46,Potential fraud detected
2030-06-17,Branch_5,149217.06,3142,6,99.82,37,0,69.65,No significant issues
2030-06-24,Branch_5,74645.3,4432,25,93.39,21,1,-49.98,Significant revenue drop; Potential fraud detected
2030-07-01,Branch_5,65522.42,3379,1,92.71,26,0,-12.22,No significant issues
2030-07-08,Branch_5,75905.67,1727,47,93.5,25,1,15.85,Spike in customer complaints; Potential fraud detected
2030-07-15,Branch_5,125478.91,1406,28,89.72,31,0,65.31,ATM downtime increased
2030-07-22,Branch_5,53005.09,4411,46,89.45,37,0,-57.76,Significant revenue drop; Spike in customer complaints; ATM downtime increased
2030-07-29,Branch_5,67723.34,1141,43,95.3,46,0,27.77,Spike in customer complaints
2030-08-05,Branch_5,134155.06,1281,10,91.03,50,0,98.09,ATM downtime increased
2030-08-12,Branch_5,122844.66,1933,5,93.24,47,0,-8.43,No significant issues
2030-08-19,Branch_5,82082.97,3076,38,99.52,14,0,-33.18,Significant revenue drop; Spike in customer complaints
2030-08-26,Branch_5,67359.06,1543,36,91.77,25,0,-17.94,Spike in customer complaints; ATM downtime increased
2030-09-02,Branch_5,95015.81,4957,28,93.97,23,0,41.06,No significant issues
2030-09-09,Branch_5,120197.24,3396,17,99.38,21,0,26.5,No significant issues
2030-09-16,Branch_5,143388.35,4456,27,95.8,29,1,19.29,Potential fraud detected
2030-09-23,Branch_5,63641.54,4515,31,95.96,12,0,-55.62,Significant revenue drop; Spike in customer complaints
2030-09-30,Branch_5,79754.56,2810,2,90.17,38,0,25.32,ATM downtime increased
2030-10-07,Branch_5,73218.87,3837,7,89.68,13,0,-8.19,ATM downtime increased
2030-10-14,Branch_5,134993.57,1492,38,93.49,34,0,84.37,Spike in customer complaints
2030-10-21,Branch_5,112482.78,4634,33,97.48,43,0,-16.68,Spike in customer complaints
2030-10-28,Branch_5,85334.56,1246,43,97.62,11,0,-24.14,Significant revenue drop; Spike in customer complaints
2030-11-04,Branch_5,90929.07,2971,9,99.9,38,0,6.56,No significant issues
2030-11-11,Branch_5,90457.45,4820,21,97.83,19,0,-0.52,No significant issues
2030-11-18,Branch_5,85971.61,4399,3,89.01,27,0,-4.96,ATM downtime increased
2030-11-25,Branch_5,129060.28,1851,5,96.84,20,1,50.12,Potential fraud detected
2030-12-02,Branch_5,132350.54,1206,6,90.69,40,0,2.55,ATM downtime increased
2030-12-09,Branch_5,86067.91,3056,12,97.82,49,0,-34.97,Significant revenue drop
2030-12-16,Branch_5,66963.2,1534,40,97.5,22,0,-22.2,Significant revenue drop; Spike in customer complaints
2030-12-23,Branch_5,127180.7,2384,15,89.33,49,0,89.93,ATM downtime increased
2030-12-30,Branch_5,120319.87,1417,9,96.76,34,0,-5.39,No significant issues
2031-01-06,Branch_5,68236.5,2645,33,94.92,35,0,-43.29,Significant revenue drop; Spike in customer complaints
2031-01-13,Branch_5,75075.46,2908,5,98.53,13,0,10.02,No significant issues
2031-01-20,Branch_5,83366.39,4041,25,94.1,22,0,11.04,No significant issues
2031-01-27,Branch_5,61531.5,1486,47,98.11,19,0,-26.19,Significant revenue drop; Spike in customer complaints
2031-02-03,Branch_5,115559.42,2806,26,91.99,26,0,87.81,ATM downtime increased
2031-02-10,Branch_5,52268.96,2809,30,97.47,37,0,-54.77,Significant revenue drop
2031-02-17,Branch_5,97781.58,4399,0,94.86,21,0,87.07,No significant issues
2031-02-24,Branch_5,101335.75,1582,49,90.45,18,0,3.63,Spike in customer complaints; ATM downtime increased
2031-03-03,Branch_5,95717.44,2298,17,95.05,38,0,-5.54,No significant issues
2031-03-10,Branch_5,138369.95,3771,18,94.41,29,0,44.56,No significant issues
2031-03-17,Branch_5,64316.63,2038,14,94.22,48,0,-53.52,Significant revenue drop
2031-03-24,Branch_5,94177.57,2955,50,99.31,38,0,46.43,Spike in customer complaints
2031-03-31,Branch_5,112002.15,4806,3,90.42,50,1,18.93,ATM downtime increased; Potential fraud detected
2031-04-07,Branch_5,52855.51,3948,43,97.26,38,0,-52.81,Significant revenue drop; Spike in customer complaints
2031-04-14,Branch_5,57846.16,4397,4,97.28,30,0,9.44,No significant issues
2031-04-21,Branch_5,113422.66,1700,50,94.95,29,1,96.08,Spike in customer complaints; Potential fraud detected
2031-04-28,Branch_5,78360.15,4326,2,98.98,14,0,-30.91,Significant revenue drop
2031-05-05,Branch_5,66039.54,2922,27,91.05,42,0,-15.72,ATM downtime increased
2031-05-12,Branch_5,129984.57,1599,43,90.22,35,0,96.83,Spike in customer complaints; ATM downtime increased
2031-05-19,Branch_5,104363.24,3090,41,89.85,11,0,-19.71,Spike in customer complaints; ATM downtime increased
2031-05-26,Branch_5,79132.4,3915,27,93.61,32,1,-24.18,Significant revenue drop; Potential fraud detected
2031-06-02,Branch_5,67627.26,2674,20,91.25,44,0,-14.54,ATM downtime increased
2031-06-09,Branch_5,138798.9,1515,50,89.44,22,0,105.24,Spike in customer complaints; ATM downtime increased
2031-06-16,Branch_5,67857.36,4970,17,96.46,32,0,-51.11,Significant revenue drop
2031-06-23,Branch_5,148588.58,2011,10,92.23,35,0,118.97,No significant issues
2031-06-30,Branch_5,86462.83,3919,34,95.36,27,0,-41.81,Significant revenue drop; Spike in customer complaints
2031-07-07,Branch_5,106970.19,4767,28,93.66,17,0,23.72,No significant issues
2031-07-14,Branch_5,68462.49,3928,28,99.05,38,1,-36.0,Significant revenue drop; Potential fraud detected
2031-07-21,Branch_5,125474.82,1252,27,89.11,14,0,83.28,ATM downtime increased
2031-07-28,Branch_5,133783.34,4175,37,95.9,45,1,6.62,Spike in customer complaints; Potential fraud detected
2031-08-04,Branch_5,137152.28,2294,13,95.91,21,0,2.52,No significant issues
2031-08-11,Branch_5,60273.01,2201,11,95.4,16,0,-56.05,Significant revenue drop
2031-08-18,Branch_5,88527.45,1457,31,95.63,34,0,46.88,Spike in customer complaints
2031-08-25,Branch_5,60377.69,4863,41,94.65,19,0,-31.8,Significant revenue drop; Spike in customer complaints
2031-09-01,Branch_5,82962.59,3127,14,96.61,34,0,37.41,No significant issues
